"","winner_player_id","loser_player_id","match_id","tourney_dates","player1rank","player2rank","Y"
"479","k181","a163","1991-316-k181-a163",7858,38,153,1
"480","a035","k016","1991-316-a035-k016",7858,115,41,1
"481","m372","b446","1991-316-m372-b446",7858,54,NA,1
"482","b040","r193","1991-316-b040-r193",7858,58,135,1
"483","e061","p226","1991-316-e061-p226",7858,152,99,1
"484","g053","e113","1991-316-g053-e113",7858,97,333,1
"485","j084","c216","1991-316-j084-c216",7858,87,81,1
"486","k133","k030","1991-316-k133-k030",7858,168,98,1
"487","p024","a007","1991-316-p024-a007",7858,290,114,1
"488","p037","c028","1991-316-p037-c028",7858,127,90,1
"489","w001","g028","1991-316-w001-g028",7858,247,142,1
"490","g182","a034","1991-317-g182-a034",7872,17,32,1
"491","g182","n025","1991-317-g182-n025",7872,17,14,1
"492","a034","k016","1991-317-a034-k016",7872,32,52,1
"493","n025","d006","1991-317-n025-d006",7872,14,43,1
"494","g182","r214","1991-317-g182-r214",7872,17,45,1
"495","a034","m099","1991-317-a034-m099",7872,32,66,1
"496","k016","f192","1991-317-k016-f192",7872,52,50,1
"497","k016","b350","1991-317-k016-b350",7872,52,8,1
"498","n025","p226","1991-317-n025-p226",7872,14,100,1
"499","g182","j084","1991-317-g182-j084",7872,17,97,1
"500","r214","p050","1991-317-r214-p050",7872,45,19,1
"501","a034","s055","1991-317-a034-s055",7872,32,21,1
"502","f192","c009","1991-317-f192-c009",7872,50,28,1
"503","d006","c028","1991-317-d006-c028",7872,43,60,1
"504","m099","c216","1991-317-m099-c216",7872,66,83,1
"505","b350","p021","1991-317-b350-p021",7872,8,200,1
"506","n025","m372","1991-317-n025-m372",7872,14,35,1
"507","m099","c260","1991-317-m099-c260",7872,66,15,1
"508","g182","c252","1991-317-g182-c252",7872,17,49,1
"509","p050","b305","1991-317-p050-b305",7872,19,149,1
"510","s055","e106","1991-317-s055-e106",7872,21,84,1
"511","c028","p190","1991-317-c028-p190",7872,60,26,1
"512","c009","j004","1991-317-c009-j004",7872,28,38,1
"513","a034","d015","1991-317-a034-d015",7872,32,127,1
"514","c216","a006","1991-317-c216-a006",7872,83,36,1
"515","d006","s381","1991-317-d006-s381",7872,43,37,1
"516","f192","f165","1991-317-f192-f165",7872,50,54,1
"517","j084","d008","1991-317-j084-d008",7872,97,41,1
"518","k016","h223","1991-317-k016-h223",7872,52,46,1
"519","p226","r177","1991-317-p226-r177",7872,100,128,1
"520","r214","k214","1991-317-r214-k214",7872,45,42,1
"521","n025","g182","1991-319-n025-g182",7879,13,15,1
"522","n025","c252","1991-319-n025-c252",7879,13,33,1
"523","g182","j004","1991-319-g182-j004",7879,15,39,1
"524","j004","s014","1991-319-j004-s014",7879,39,10,1
"525","n025","s055","1991-319-n025-s055",7879,13,24,1
"526","g182","c028","1991-319-g182-c028",7879,15,63,1
"527","c252","z039","1991-319-c252-z039",7879,33,231,1
"528","z039","b350","1991-319-z039-b350",7879,231,8,1
"529","s014","v055","1991-319-s014-v055",7879,10,323,1
"530","n025","v002","1991-319-n025-v002",7879,13,64,1
"531","g182","m099","1991-319-g182-m099",7879,15,66,1
"532","s055","s015","1991-319-s055-s015",7879,24,60,1
"533","c028","m372","1991-319-c028-m372",7879,63,27,1
"534","c252","d008","1991-319-c252-d008",7879,33,44,1
"535","j004","b040","1991-319-j004-b040",7879,39,48,1
"536","b350","p037","1991-319-b350-p037",7879,8,93,1
"537","s014","w026","1991-319-s014-w026",7879,10,295,1
"538","n025","b305","1991-319-n025-b305",7879,13,152,1
"539","g182","n109","1991-319-g182-n109",7879,15,107,1
"540","s055","g108","1991-319-s055-g108",7879,24,90,1
"541","m372","d015","1991-319-m372-d015",7879,27,128,1
"542","c252","k030","1991-319-c252-k030",7879,33,87,1
"543","j004","j008","1991-319-j004-j008",7879,39,95,1
"544","d008","l202","1991-319-d008-l202",7879,44,98,1
"545","b040","m435","1991-319-b040-m435",7879,48,512,1
"546","s015","p198","1991-319-s015-p198",7879,60,115,1
"547","c028","b317","1991-319-c028-b317",7879,63,241,1
"548","v002","b037","1991-319-v002-b037",7879,64,148,1
"549","m099","a163","1991-319-m099-a163",7879,66,151,1
"550","z039","f165","1991-319-z039-f165",7879,231,68,1
"551","v055","p226","1991-319-v055-p226",7879,323,74,1
"552","a163","s328","1991-319-a163-s328",7879,151,169,1
"553","b037","v098","1991-319-b037-v098",7879,148,178,1
"554","b305","b053","1991-319-b305-b053",7879,152,118,1
"555","b317","r177","1991-319-b317-r177",7879,241,127,1
"556","d015","w165","1991-319-d015-w165",7879,128,766,1
"557","g108","s288","1991-319-g108-s288",7879,90,75,1
"558","j008","r023","1991-319-j008-r023",7879,95,124,1
"559","k030","g250","1991-319-k030-g250",7879,87,491,1
"560","l202","a035","1991-319-l202-a035",7879,98,116,1
"561","m435","o009","1991-319-m435-o009",7879,512,102,1
"562","n109","r193","1991-319-n109-r193",7879,107,155,1
"563","p037","h191","1991-319-p037-h191",7879,93,119,1
"564","p198","c216","1991-319-p198-c216",7879,115,82,1
"565","v055","m092","1991-319-v055-m092",7879,323,138,1
"566","w026","g231","1991-319-w026-g231",7879,295,254,1
"567","z039","k067","1991-319-z039-k067",7879,231,296,1
"568","s351","m372","1991-321-s351-m372",7865,4,53,1
"569","s351","c252","1991-321-s351-c252",7865,4,48,1
"570","m372","k202","1991-321-m372-k202",7865,53,205,1
"571","s351","k214","1991-321-s351-k214",7865,4,42,1
"572","k202","p050","1991-321-k202-p050",7865,205,18,1
"573","c252","p226","1991-321-c252-p226",7865,48,98,1
"574","m372","l202","1991-321-m372-l202",7865,53,127,1
"575","s351","s015","1991-321-s351-s015",7865,4,66,1
"576","k202","f035","1991-321-k202-f035",7865,205,7,1
"577","p050","j008","1991-321-p050-j008",7865,18,73,1
"578","k214","s055","1991-321-k214-s055",7865,42,23,1
"579","m372","p190","1991-321-m372-p190",7865,53,25,1
"580","p226","v037","1991-321-p226-v037",7865,98,26,1
"581","l202","a006","1991-321-l202-a006",7865,127,31,1
"582","c252","g023","1991-321-c252-g023",7865,48,112,1
"583","s351","s424","1991-321-s351-s424",7865,4,40,1
"584","f035","m030","1991-321-f035-m030",7865,7,50,1
"585","l202","s014","1991-321-l202-s014",7865,127,11,1
"586","g023","i034","1991-321-g023-i034",7865,112,12,1
"587","m372","c260","1991-321-m372-c260",7865,53,14,1
"588","p226","n025","1991-321-p226-n025",7865,98,16,1
"589","p050","f165","1991-321-p050-f165",7865,18,41,1
"590","k214","g182","1991-321-k214-g182",7865,42,19,1
"591","s055","d008","1991-321-s055-d008",7865,23,47,1
"592","j008","s101","1991-321-j008-s101",7865,73,24,1
"593","p190","c179","1991-321-p190-c179",7865,25,139,1
"594","v037","w144","1991-321-v037-w144",7865,26,220,1
"595","c252","c009","1991-321-c252-c009",7865,48,28,1
"596","a006","r214","1991-321-a006-r214",7865,31,36,1
"597","k202","j004","1991-321-k202-j004",7865,205,32,1
"598","s015","a034","1991-321-s015-a034",7865,66,35,1
"599","c252","m099","1991-321-c252-m099",7865,48,69,1
"600","c179","k016","1991-321-c179-k016",7865,139,54,1
"601","d008","c057","1991-321-d008-c057",7865,47,79,1
"602","f165","k181","1991-321-f165-k181",7865,41,37,1
"603","g023","f192","1991-321-g023-f192",7865,112,49,1
"604","j008","s080","1991-321-j008-s080",7865,73,44,1
"605","k202","r177","1991-321-k202-r177",7865,205,126,1
"606","k214","d006","1991-321-k214-d006",7865,42,43,1
"607","l202","c028","1991-321-l202-c028",7865,127,62,1
"608","m372","h223","1991-321-m372-h223",7865,53,46,1
"609","m030","v002","1991-321-m030-v002",7865,50,63,1
"610","p226","n022","1991-321-p226-n022",7865,98,133,1
"611","r214","n117","1991-321-r214-n117",7865,36,177,1
"612","s015","l206","1991-321-s015-l206",7865,66,57,1
"613","s424","r023","1991-321-s424-r023",7865,40,121,1
"614","w144","s381","1991-321-w144-s381",7865,220,38,1
"615","m099","s055","1991-322-m099-s055",7921,46,25,1
"616","s055","a034","1991-322-s055-a034",7921,25,48,1
"617","m099","m475","1991-322-m099-m475",7921,46,449,1
"618","m099","b350","1991-322-m099-b350",7921,46,9,1
"619","s055","d008","1991-322-s055-d008",7921,25,79,1
"620","a034","o076","1991-322-a034-o076",7921,48,97,1
"621","m475","m069","1991-322-m475-m069",7921,449,148,1
"622","b350","m063","1991-322-b350-m063",7921,9,146,1
"623","m069","p050","1991-322-m069-p050",7921,148,18,1
"624","s055","m481","1991-322-s055-m481",7921,25,453,1
"625","d008","m372","1991-322-d008-m372",7921,79,26,1
"626","m099","p190","1991-322-m099-p190",7921,46,31,1
"627","a034","p004","1991-322-a034-p004",7921,48,60,1
"628","m475","m031","1991-322-m475-m031",7921,449,102,1
"629","o076","a183","1991-322-o076-a183",7921,97,393,1
"630","b350","w133","1991-322-b350-w133",7921,9,87,1
"631","a034","c260","1991-322-a034-c260",7921,48,14,1
"632","p050","b051","1991-322-p050-b051",7921,18,85,1
"633","s055","l202","1991-322-s055-l202",7921,25,98,1
"634","m372","m035","1991-322-m372-m035",7921,26,68,1
"635","m475","r214","1991-322-m475-r214",7921,449,29,1
"636","p190","f165","1991-322-p190-f165",7921,31,99,1
"637","a183","c009","1991-322-a183-c009",7921,393,33,1
"638","d008","d006","1991-322-d008-d006",7921,79,50,1
"639","m031","g053","1991-322-m031-g053",7921,102,67,1
"640","m481","b293","1991-322-m481-b293",7921,453,83,1
"641","m063","t032","1991-322-m063-t032",7921,146,332,1
"642","m069","f192","1991-322-m069-f192",7921,148,51,1
"643","m099","v002","1991-322-m099-v002",7921,46,61,1
"644","o076","g304","1991-322-o076-g304",7921,97,NA,1
"645","p004","a006","1991-322-p004-a006",7921,60,40,1
"646","f035","d015","1991-323-f035-d015",7921,8,103,1
"647","f035","p226","1991-323-f035-p226",7921,8,66,1
"648","d015","c028","1991-323-d015-c028",7921,103,44,1
"649","f035","j084","1991-323-f035-j084",7921,8,84,1
"650","p226","s424","1991-323-p226-s424",7921,66,36,1
"651","c028","b053","1991-323-c028-b053",7921,44,113,1
"652","d015","m093","1991-323-d015-m093",7921,103,76,1
"653","f035","k030","1991-323-f035-k030",7921,8,80,1
"654","d015","s101","1991-323-d015-s101",7921,103,23,1
"655","s424","c179","1991-323-s424-c179",7921,36,128,1
"656","c028","r023","1991-323-c028-r023",7921,44,125,1
"657","p226","b439","1991-323-p226-b439",7921,66,283,1
"658","b053","c216","1991-323-b053-c216",7921,113,70,1
"659","m093","b037","1991-323-m093-b037",7921,76,165,1
"660","j084","p213","1991-323-j084-p213",7921,84,325,1
"661","f035","g108","1991-323-f035-g108",7921,8,88,1
"662","s101","s329","1991-323-s101-s329",7921,23,356,1
"663","s424","p198","1991-323-s424-p198",7921,36,107,1
"664","c028","r186","1991-323-c028-r186",7921,44,78,1
"665","p226","d198","1991-323-p226-d198",7921,66,134,1
"666","c216","o009","1991-323-c216-o009",7921,70,110,1
"667","j084","s288","1991-323-j084-s288",7921,84,72,1
"668","m093","r177","1991-323-m093-r177",7921,76,117,1
"669","b037","l014","1991-323-b037-l014",7921,165,127,1
"670","b053","m197","1991-323-b053-m197",7921,113,106,1
"671","b439","h029","1991-323-b439-h029",7921,283,112,1
"672","c179","w038","1991-323-c179-w038",7921,128,147,1
"673","d015","m412","1991-323-d015-m412",7921,103,108,1
"674","k030","z037","1991-323-k030-z037",7921,80,145,1
"675","p213","a141","1991-323-p213-a141",7921,325,143,1
"676","r023","s454","1991-323-r023-s454",7921,125,257,1
"677","f200","s014","1991-325-f200-s014",7935,100,12,1
"678","s014","v002","1991-325-s014-v002",7935,12,62,1
"679","f200","a034","1991-325-f200-a034",7935,100,43,1
"680","s014","m099","1991-325-s014-m099",7935,12,38,1
"681","a034","n022","1991-325-a034-n022",7935,43,148,1
"682","f200","c035","1991-325-f200-c035",7935,100,161,1
"683","v002","n109","1991-325-v002-n109",7935,62,105,1
"684","s014","j004","1991-325-s014-j004",7935,12,42,1
"685","v002","p190","1991-325-v002-p190",7935,62,32,1
"686","m099","a040","1991-325-m099-a040",7935,38,101,1
"687","a034","c276","1991-325-a034-c276",7935,43,375,1
"688","c035","l202","1991-325-c035-l202",7935,161,107,1
"689","f200","f192","1991-325-f200-f192",7935,100,53,1
"690","n109","g108","1991-325-n109-g108",7935,105,117,1
"691","n022","p037","1991-325-n022-p037",7935,148,110,1
"692","s014","p021","1991-325-s014-p021",7935,12,195,1
"693","f192","p050","1991-325-f192-p050",7935,53,17,1
"694","n109","s055","1991-325-n109-s055",7935,105,27,1
"695","a034","s015","1991-325-a034-s015",7935,43,30,1
"696","p190","r177","1991-325-p190-r177",7935,32,137,1
"697","l202","c252","1991-325-l202-c252",7935,107,37,1
"698","m099","a006","1991-325-m099-a006",7935,38,49,1
"699","a040","p235","1991-325-a040-p235",7935,101,63,1
"700","c035","w133","1991-325-c035-w133",7935,161,89,1
"701","c276","b053","1991-325-c276-b053",7935,375,87,1
"702","f200","m475","1991-325-f200-m475",7935,100,242,1
"703","g108","s452","1991-325-g108-s452",7935,117,444,1
"704","j004","e106","1991-325-j004-e106",7935,42,91,1
"705","n022","c179","1991-325-n022-c179",7935,148,83,1
"706","p037","v098","1991-325-p037-v098",7935,110,196,1
"707","v002","f165","1991-325-v002-f165",7935,62,103,1
"708","p045","k023","1991-326-p045-k023",7935,133,50,1
"709","k023","c031","1991-326-k023-c031",7935,50,26,1
"710","p045","s331","1991-326-p045-s331",7935,133,115,1
"711","s331","g016","1991-326-s331-g016",7935,115,21,1
"712","c031","f164","1991-326-c031-f164",7935,26,97,1
"713","k023","f196","1991-326-k023-f196",7935,50,69,1
"714","p045","g039","1991-326-p045-g039",7935,133,116,1
"715","g016","k133","1991-326-g016-k133",7935,21,193,1
"716","c031","w011","1991-326-c031-w011",7935,26,168,1
"717","k023","w035","1991-326-k023-w035",7935,50,145,1
"718","p045","w136","1991-326-p045-w136",7935,133,51,1
"719","f196","o086","1991-326-f196-o086",7935,69,181,1
"720","g039","m338","1991-326-g039-m338",7935,116,72,1
"721","f164","c278","1991-326-f164-c278",7935,97,574,1
"722","s331","m408","1991-326-s331-m408",7935,115,184,1
"723","g016","h029","1991-326-g016-h029",7935,21,118,1
"724","c031","r255","1991-326-c031-r255",7935,26,631,1
"725","k023","f028","1991-326-k023-f028",7935,50,170,1
"726","w136","t136","1991-326-w136-t136",7935,51,98,1
"727","f196","a163","1991-326-f196-a163",7935,69,141,1
"728","m338","l044","1991-326-m338-l044",7935,72,104,1
"729","s331","m096","1991-326-s331-m096",7935,115,95,1
"730","f164","k021","1991-326-f164-k021",7935,97,187,1
"731","c278","b298","1991-326-c278-b298",7935,574,165,1
"732","g039","w001","1991-326-g039-w001",7935,116,241,1
"733","k133","y002","1991-326-k133-y002",7935,193,159,1
"734","m408","m028","1991-326-m408-m028",7935,184,106,1
"735","o086","r173","1991-326-o086-r173",7935,181,588,1
"736","p045","s443","1991-326-p045-s443",7935,133,164,1
"737","w011","p198","1991-326-w011-p198",7935,168,119,1
"738","w035","o009","1991-326-w035-o009",7935,145,126,1
"739","f035","m012","1991-327-f035-m012",7942,6,65,1
"740","f035","k214","1991-327-f035-k214",7942,6,38,1
"741","m012","v037","1991-327-m012-v037",7942,65,24,1
"742","f035","r214","1991-327-f035-r214",7942,6,33,1
"743","v037","p226","1991-327-v037-p226",7942,24,56,1
"744","k214","m047","1991-327-k214-m047",7942,38,25,1
"745","m012","b040","1991-327-m012-b040",7942,65,46,1
"746","f035","c028","1991-327-f035-c028",7942,6,48,1
"747","k214","h025","1991-327-k214-h025",7942,38,18,1
"748","v037","n018","1991-327-v037-n018",7942,24,386,1
"749","m047","c216","1991-327-m047-c216",7942,25,79,1
"750","r214","e113","1991-327-r214-e113",7942,33,347,1
"751","b040","m048","1991-327-b040-m048",7942,46,34,1
"752","m012","m093","1991-327-m012-m093",7942,65,77,1
"753","p226","a006","1991-327-p226-a006",7942,56,49,1
"754","f035","c018","1991-327-f035-c018",7942,6,222,1
"755","m012","g182","1991-327-m012-g182",7942,65,11,1
"756","h025","g231","1991-327-h025-g231",7942,18,188,1
"757","a006","s101","1991-327-a006-s101",7942,49,22,1
"758","v037","k181","1991-327-v037-k181",7942,24,64,1
"759","m047","b053","1991-327-m047-b053",7942,25,88,1
"760","r214","s424","1991-327-r214-s424",7942,33,39,1
"761","m048","c270","1991-327-m048-c270",7942,34,35,1
"762","b040","f031","1991-327-b040-f031",7942,46,59,1
"763","c216","r186","1991-327-c216-r186",7942,79,92,1
"764","c028","n022","1991-327-c028-n022",7942,48,151,1
"765","e113","p032","1991-327-e113-p032",7942,347,391,1
"766","k214","f200","1991-327-k214-f200",7942,38,104,1
"767","m093","b293","1991-327-m093-b293",7942,77,84,1
"768","n018","s288","1991-327-n018-s288",7942,386,70,1
"769","p226","c057","1991-327-p226-c057",7942,56,87,1
"770","h025","m047","1991-328-h025-m047",7935,18,25,1
"771","h025","v037","1991-328-h025-v037",7935,18,24,1
"772","m047","c044","1991-328-m047-c044",7935,25,68,1
"773","v037","n025","1991-328-v037-n025",7935,24,9,1
"774","h025","c057","1991-328-h025-c057",7935,18,86,1
"775","m047","b040","1991-328-m047-b040",7935,25,46,1
"776","c044","m012","1991-328-c044-m012",7935,68,67,1
"777","n025","k181","1991-328-n025-k181",7935,9,65,1
"778","c057","b350","1991-328-c057-b350",7935,86,10,1
"779","c044","k148","1991-328-c044-k148",7935,68,14,1
"780","h025","s080","1991-328-h025-s080",7935,18,47,1
"781","v037","c216","1991-328-v037-c216",7935,24,78,1
"782","m047","m048","1991-328-m047-m048",7935,25,35,1
"783","b040","c018","1991-328-b040-c018",7935,46,222,1
"784","m012","c012","1991-328-m012-c012",7935,67,131,1
"785","b040","s351","1991-328-b040-s351",7935,46,5,1
"786","n025","h223","1991-328-n025-h223",7935,9,31,1
"787","b350","e061","1991-328-b350-e061",7935,10,158,1
"788","k148","j006","1991-328-k148-j006",7935,14,29,1
"789","m012","c260","1991-328-m012-c260",7935,67,16,1
"790","h025","g053","1991-328-h025-g053",7935,18,66,1
"791","v037","r186","1991-328-v037-r186",7935,24,73,1
"792","m047","g231","1991-328-m047-g231",7935,25,190,1
"793","c012","e113","1991-328-c012-e113",7935,131,345,1
"794","c216","s288","1991-328-c216-s288",7935,78,71,1
"795","c018","m093","1991-328-c018-m093",7935,222,76,1
"796","c044","p213","1991-328-c044-p213",7935,68,276,1
"797","c057","r214","1991-328-c057-r214",7935,86,34,1
"798","k181","c270","1991-328-k181-c270",7935,65,36,1
"799","m048","m063","1991-328-m048-m063",7935,35,130,1
"800","s080","f031","1991-328-s080-f031",7935,47,59,1
"801","e004","l018","1991-329-e004-l018",7767,1,3,1
"802","e004","c274","1991-329-e004-c274",7767,1,12,1
"803","l018","c243","1991-329-l018-c243",7767,3,9,1
"804","e004","s351","1991-329-e004-s351",7767,1,19,1
"805","l018","h025","1991-329-l018-h025",7767,3,21,1
"806","c243","m047","1991-329-c243-m047",7767,9,17,1
"807","c274","c023","1991-329-c274-c023",7767,12,56,1
"808","e004","c044","1991-329-e004-c044",7767,1,590,1
"809","l018","y017","1991-329-l018-y017",7767,3,63,1
"810","c023","g016","1991-329-c023-g016",7767,56,8,1
"811","c243","g022","1991-329-c243-g022",7767,9,97,1
"812","c274","p012","1991-329-c274-p012",7767,12,79,1
"813","m047","w029","1991-329-m047-w029",7767,17,82,1
"814","s351","j006","1991-329-s351-j006",7767,19,42,1
"815","h025","m093","1991-329-h025-m093",7767,21,77,1
"816","e004","e025","1991-329-e004-e025",7767,1,123,1
"817","l018","k024","1991-329-l018-k024",7767,3,90,1
"818","g016","c046","1991-329-g016-c046",7767,8,76,1
"819","c243","g039","1991-329-c243-g039",7767,9,62,1
"820","c274","f028","1991-329-c274-f028",7767,12,278,1
"821","m047","z006","1991-329-m047-z006",7767,17,373,1
"822","s351","m041","1991-329-s351-m041",7767,19,95,1
"823","h025","r023","1991-329-h025-r023",7767,21,98,1
"824","j006","h228","1991-329-j006-h228",7767,42,99,1
"825","w029","m012","1991-329-w029-m012",7767,82,44,1
